,Week Ending/Date,Location,Bracketed_val_avg_price,Average_price
34,02/05/2020,NORTH INDIA,163.83,206.03
35,25/04/2020,NORTH INDIA,160.31,121.22
36,18/04/2020,NORTH INDIA,163.05,NA
37,11/04/2020,NORTH INDIA,162.58,NA
38,04/04/2020,NORTH INDIA,146.10,NA
39,21/03/2020,NORTH INDIA,114.95,89.45
40,14/03/2020,NORTH INDIA,107.51,90.82
41,07/03/2020,NORTH INDIA,114.15,91.31
42,29/02/2020,NORTH INDIA,113.22,96.48
43,22/02/2020,NORTH INDIA,111.91,96.39
44,15/02/2020,NORTH INDIA,116.87,100.20
45,08/02/2020,NORTH INDIA,121.32,106.75
46,01/02/2020,NORTH INDIA,124.36,113.21
47,25/01/2020,NORTH INDIA,131.85,118.94
48,18/01/2020,NORTH INDIA,135.26,124.79
49,11/01/2020,NORTH INDIA,138.85,132.20
50,04/01/2020,NORTH INDIA,141.11,138.68
51,26/12/2020,SOUTH INDIA,106.29,134.02
52,19/12/2020,SOUTH INDIA,93.88,132.36
53,12/12/2020,SOUTH INDIA,92.50,129.52
54,05/12/2020,SOUTH INDIA,92.98,130.66
55,28/11/2020,SOUTH INDIA,93.23,162.05
56,21/11/2020,SOUTH INDIA,93.90,165.14
57,14/11/2020,SOUTH INDIA,91.66,187.61
58,07/11/2020,SOUTH INDIA,90.94,163.14
59,31/10/2020,SOUTH INDIA,93.59,159.57
60,24/10/2020,SOUTH INDIA,93.36,154.79
61,17/10/2020,SOUTH INDIA,96.04,149.41
62,10/10/2020,SOUTH INDIA,96.30,151.80
63,03/10/2020,SOUTH INDIA,97.55,161.30
64,26/09/2020,SOUTH INDIA,97.25,177.09
65,19/09/2020,SOUTH INDIA,95.61,188.96
66,12/09/2020,SOUTH INDIA,84.52,192.74
67,05/09/2020,SOUTH INDIA,92.60,190.88
68,29/08/2020,SOUTH INDIA,91.83,181.85
69,22/08/2020,SOUTH INDIA,93.68,169.12
70,15/08/2020,SOUTH INDIA,90.62,163.06
71,08/08/2020,SOUTH INDIA,90.27,147.20
72,01/08/2020,SOUTH INDIA,91.27,142.57
73,25/07/2020,SOUTH INDIA,88.79,138.99
74,18/07/2020,SOUTH INDIA,88.54,132.91
75,11/07/2020,SOUTH INDIA,88.53,126.35
76,04/07/2020,SOUTH INDIA,95.17,117.05
77,27/06/2020,SOUTH INDIA,98.44,111.81
78,20/06/2020,SOUTH INDIA,103.91,109.20
79,13/06/2020,SOUTH INDIA,105.03,104.96
80,06/06/2020,SOUTH INDIA,105.91,101.64
81,30/05/2020,SOUTH INDIA,107.50,100.99
82,23/05/2020,SOUTH INDIA,106.29,99.35
83,16/05/2020,SOUTH INDIA,108.44,101.10
84,09/05/2020,SOUTH INDIA,110.47,102.94
85,02/05/2020,SOUTH INDIA,110.89,97.44
86,25/04/2020,SOUTH INDIA,112.00,104.65
87,18/04/2020,SOUTH INDIA,100.03,130.27
88,11/04/2020,SOUTH INDIA,111.00,121.58
89,04/04/2020,SOUTH INDIA,111.14,NA
90,21/03/2020,SOUTH INDIA,112.50,90.88
91,14/03/2020,SOUTH INDIA,112.66,92.98
92,07/03/2020,SOUTH INDIA,111.92,94.38
93,29/02/2020,SOUTH INDIA,111.14,89.29
94,22/02/2020,SOUTH INDIA,109.89,94.28
95,15/02/2020,SOUTH INDIA,110.42,95.72
96,08/02/2020,SOUTH INDIA,110.98,94.78
97,01/02/2020,SOUTH INDIA,113.42,96.34
98,25/01/2020,SOUTH INDIA,113.33,97.50
99,18/01/2020,SOUTH INDIA,112.59,97.59
100,11/01/2020,SOUTH INDIA,109.36,97.73
101,04/01/2020,SOUTH INDIA,107.54,87.06
102,26/12/2020,ALL INDIA,140.07,165.32
103,19/12/2020,ALL INDIA,136.28,162.54
104,12/12/2020,ALL INDIA,136.04,163.54
105,05/12/2020,ALL INDIA,138.97,165.37
106,28/11/2020,ALL INDIA,138.16,174.54
107,21/11/2020,ALL INDIA,140.84,180.39
108,14/11/2020,ALL INDIA,138.02,196.97
109,07/11/2020,ALL INDIA,135.63,196.13
110,31/10/2020,ALL INDIA,143.78,186.39
111,24/10/2020,ALL INDIA,145.01,205.66
112,17/10/2020,ALL INDIA,143.11,209.53
113,10/10/2020,ALL INDIA,120.55,221.55
114,03/10/2020,ALL INDIA,147.77,236.36
115,26/09/2020,ALL INDIA,144.93,247.54
116,19/09/2020,ALL INDIA,146.67,254.67
117,12/09/2020,ALL INDIA,149.49,247.34
118,05/09/2020,ALL INDIA,151.69,262.91
119,29/08/2020,ALL INDIA,148.10,262.29
120,22/08/2020,ALL INDIA,152.04,262.22
121,15/08/2020,ALL INDIA,148.12,254.63
122,08/08/2020,ALL INDIA,153.31,253.63
123,01/08/2020,ALL INDIA,151.58,244.56
124,25/07/2020,ALL INDIA,150.30,220.00
125,18/07/2020,ALL INDIA,148.37,232.60
126,11/07/2020,ALL INDIA,146.95,200.86
127,04/07/2020,ALL INDIA,151.15,219.07
128,27/06/2020,ALL INDIA,153.31,209.90
129,20/06/2020,ALL INDIA,157.29,195.71
130,13/06/2020,ALL INDIA,150.22,176.35
131,06/06/2020,ALL INDIA,145.38,175.01
132,30/05/2020,ALL INDIA,143.88,149.33
133,23/05/2020,ALL INDIA,143.98,151.28
134,16/05/2020,ALL INDIA,142.07,155.76
135,09/05/2020,ALL INDIA,143.36,130.96
136,02/05/2020,ALL INDIA,149.81,126.48
137,25/04/2020,ALL INDIA,144.86,110.53
138,18/04/2020,ALL INDIA,143.78,130.27
139,11/04/2020,ALL INDIA,137.47,121.58
140,04/04/2020,ALL INDIA,128.69,NA
141,21/03/2020,ALL INDIA,113.45,90.16
142,14/03/2020,ALL INDIA,110.48,92.34
143,07/03/2020,ALL INDIA,113.16,92.18
144,29/02/2020,ALL INDIA,112.57,94.35
145,22/02/2020,ALL INDIA,111.34,95.98
146,15/02/2020,ALL INDIA,115.25,99.44
147,08/02/2020,ALL INDIA,118.98,104.64
148,01/02/2020,ALL INDIA,121.96,110.13
149,25/01/2020,ALL INDIA,127.41,115.19
150,18/01/2020,ALL INDIA,130.16,120.01
151,11/01/2020,ALL INDIA,132.53,125.63
152,04/01/2020,ALL INDIA,133.70,132.36
